,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,chem_id,0_Cornell_Pos_S-01_LMT_PS_PMM_LV,0_Cornell_Pos_S-04_LMT_PS_PMM_LV,0_Cornell_Pos_S-13_O_LV,0_Cornell_Pos_S-23_O_LV,0_Cornell_Pos_S-24_LCC_LMH_LCT_PS_PMM_RP_LV,0_Cornell_Pos_S-25_O_LV,0_Cornell_Pos_S-33_O_LV,0_Cornell_Pos_S-38_O_LV,0_Cornell_Pos_S-42_LMT_LMH_PS_PMM_LV,0_Cornell_Pos_S-47_RP_LV,0_Cornell_Pos_S-50_LMH_LCT_PS_PMM_LV,1_Cornell_Pos_S-03_LCC_PS,1_Cornell_Pos_S-05_O,1_Cornell_Pos_S-06_O,1_Cornell_Pos_S-07_O,1_Cornell_Pos_S-08_LMT_PS_PMM,1_Cornell_Pos_S-09_LMT_PS_PMM_RP,1_Cornell_Pos_S-14_LMH_PS_PMM,1_Cornell_Pos_S-15_LMT_LMH_PS_PMM,1_Cornell_Pos_S-17_LCC_LMH_LCT_PS_PMM_RP,1_Cornell_Pos_S-18_O,1_Cornell_Pos_S-19_LMH_PS_PMM,1_Cornell_Pos_S-20_O,1_Cornell_Pos_S-21_LMT_PS_PMM,1_Cornell_Pos_S-22_O,1_Cornell_Pos_S-26_O,1_Cornell_Pos_S-28_LMT_PS_PMM,1_Cornell_Pos_S-29_RP,1_Cornell_Pos_S-30_O,1_Cornell_Pos_S-31_LMT_PS_PMM,1_Cornell_Pos_S-34_O,1_Cornell_Pos_S-35_LCC_LMT_LMH_LCT_PS_PMM_RP,1_Cornell_Pos_S-36_O,1_Cornell_Pos_S-37_O,1_Cornell_Pos_S-41_O,1_Cornell_Pos_S-43_RP,1_Cornell_Pos_S-44_O,1_Cornell_Pos_S-46_O,1_Cornell_Pos_S-48_O,1_Cornell_Pos_S-49_O,slope,intercept,rvalue,pvalue,stderr,intercept_stderr,rank,(I/m)Q,(I/m)Q - p,BH_sig
27937,27937,2.133,715.19495,Unknown,[M+2H]2+,,0.213,False,,,,,,,999,False,False,False,,False,False,,,,,,,,12.18,Cornell_Pos_S-05_R,715.19495:1394394 716.1983:589617 717.20166:1304988,,704.57513_@_17.829,5.535122645726277,5.479687784070071,5.190000441099917,5.658344311327039,5.401329466982638,5.891409420327672,5.482068355053082,5.493582892783288,5.248967969743801,5.128852352685624,5.774212124181628,5.057020652710637,5.280932959490641,5.389552096812897,4.76017712234075,5.184206323845281,5.161581478279269,5.127415326497119,4.813550505296012,5.232481890440143,5.130111006450743,5.273886566822599,4.891073813544038,5.286856150183776,5.1842440491634205,5.197808200308723,5.000475534787628,5.4912344692266455,3.605845474274294,5.151104203000461,5.0119960250139854,5.013399791006621,4.696470013179962,5.006394779161285,4.770453880684587,5.282406019256385,5.247702913167939,4.827049419169655,4.445377774718455,5.384033054104715,-0.4491238204800157,5.480325251271003,-0.5251505199771351,0.0005027824277820084,0.11806599417628703,0.10052957157526039,14,2.0454678277131673e-05,-0.00048232774950487673,0
15822,15822,4.665,446.2038,"w/o MS2:(2R,3R,4R,5R,6S)-2-[[(2R,3S,4S,5R,6S)-6-(4-ethenylphenoxy)-3,4,5-trihydroxyoxan-2-yl]methoxy]-6-methyloxane-3,4,5-triol",[M+H]+,,0.157,False,,446.20206,C20H28O10,Phenolic glycosides,KVPBAPOAIIQDGQ-XXGVTNRTSA-N,OC1C(O)C(OCC2OC(OC3=CC=C(C=C)C=C3)C(O)C(O)C2O)OC(C)C1O,530,True,True,False,,False,False,,,85.4,,,,,8.83,Cornell_Pos_S-09,446.2038:1237418 447.20715:254127 448.21051:0,,438.29797_@_17.29,5.071514803713399,5.3292240702430025,5.40662646651586,5.289039297695657,5.525607609238058,3.6929823022956474,3.7814272544548504,5.216380198946081,5.424811853289684,5.578285251207611,4.907219411800485,5.839052871105184,5.7712390132074685,5.124157614765604,5.461782962834011,6.0059558304554415,5.730865712250058,5.363815494484193,5.957417871291689,5.610454168926795,5.781133992089251,5.501515720443263,5.779339555116081,5.038858264079726,4.88120431521535,5.576824695345513,5.898696651617585,5.608028583765022,5.965009885804254,4.986491418933087,5.361819982397446,5.789137383696106,5.412947794336635,5.614923076445464,5.6584073680596925,5.569992819510074,5.551984648419428,5.768803808982008,5.779681316268385,5.472082481973171,0.561151853471437,5.020283501763665,0.5192619395070436,0.0005961512706392172,0.14982100113231073,0.1275679857006008,15,2.191572672549822e-05,-0.000574235543913719,0
29318,29318,13.718,752.49939,Unknown,[M+H]+,,0.034,False,,,,,,,999,False,False,False,,False,False,,,,,,,,6.62,Cornell_Pos_S-25,752.49939:880483 753.50274:217776 754.5061:95798,,741.14197_@_1.97,5.1162030653125585,4.23772951034363,4.840729232253237,5.2450914629962195,5.600582981244377,4.705826312789273,4.902846318366718,5.0052821328180395,4.991198908526426,4.808102290201628,5.16580295474878,5.22336713265162,5.570417114950786,5.078480463620318,5.42500636997027,5.038155454736192,4.921852873829403,5.789757483178238,5.583161459666094,5.953063080208813,5.781379806506613,5.627025555799058,4.708550078770026,5.684747317572021,5.413930898387653,5.6803065193460665,4.815043261521337,5.53099929567836,5.62751084157536,5.959941389674907,5.366982815542574,5.554985912447413,5.224848577244573,5.570309140721734,5.634277961963849,5.173450935123142,4.917770286227175,5.909318800041717,5.608322596203267,4.990680840688427,0.4609329999495034,4.965399560872807,0.5173381111596439,0.0006298485772929608,0.12368989412366758,0.10531814982962322,16,2.337677517386477e-05,-0.0006064718021190961,0
6484,6484,9.097,265.21561,"w/o MS2:NCGC00385437-01!5-undecylbenzene-1,3-diol",[M+H]+,,0.371,False,,265.216,C17H28O2,Resorcinols,SXRLJXDYAKBNRZ-UHFFFAOYSA-N,CCCCCCCCCCCC1=CC(O)=CC(O)=C1,530,True,True,False,,False,False,,,99.2,,,,,41.35,Cornell_Pos_S-03,265.21561:4081688 266.21896:0 267.22232:0,,257.24841_@_0.13,5.669648483778678,5.591735666039905,5.648698662764462,5.540769926098565,5.724710329286589,5.613246803277636,5.538608924308482,5.461761696716354,5.654825243821993,5.711399618574947,5.542832491217899,5.615839080602763,5.635910700887166,5.693253613743828,5.739782971438824,5.730746011370368,5.759761444625476,5.797172597558585,5.691816357124492,5.800827807677572,5.730643488171786,5.75508384085283,5.763190444104881,5.85036170140638,5.6854816836634114,5.7665023975815926,5.717211352542794,5.654387404687345,5.605120761223866,5.724120238676529,5.843708600922201,5.784927985922241,5.618334564675772,5.765134770806494,5.684855551383479,5.785582681968322,5.742654141915572,5.8010249136994165,5.675348545677539,5.441607508321272,0.11039318891812235,5.608930713262319,0.5170899164998081,0.0006343174199217896,0.029643072046849888,0.02524016634793997,17,2.4837823622231315e-05,-0.0006094795962995584,0
24281,24281,2.179,622.01971,Unknown,[M+4H]4+,,0.135,False,,,,,,,999,False,False,False,,False,False,,,,,,,,107.43,Cornell_Pos_S-07,622.01971:2914664 623.02306:551956 624.02642:622984,,612.39038_@_15.442,4.903900622840707,4.2192025136029345,4.341097074316169,4.554106193626566,5.239075400470487,4.428104170326639,4.746295363873248,3.9294587852719953,3.695933619475093,4.80145023933121,4.317305461812613,5.116174750772559,4.515801909584754,4.291130633890184,4.932292950543623,5.069183584697154,4.576841638399738,5.18219314314879,5.337266536549585,4.263975244352255,5.420484582833233,6.065054898851518,5.088662016270489,5.129756231413625,5.4494650100600825,5.441290276260582,5.82683300448124,5.437389541195706,5.126545885935417,5.467888904176437,4.561318880170019,4.124075463393044,4.501833662224297,4.764603842974368,5.714390370532989,5.1362446805181445,5.078693707476882,5.402795990556656,5.0941818435518265,5.464855598459068,0.618468710697602,4.470539040449787,0.5162609519903336,0.0006494490345300863,0.1664367416056903,0.14171577891445786,18,2.6298872070597862e-05,-0.0006231501624594885,0
15249,15249,7.348,434.22107,Unknown,[M+NH4]+,adduct linked to 14371_[M+H]+,0.303,False,,,,,,,999,False,False,False,,False,False,,,,,,,,21.58,Cornell_Pos_S-35,434.22107:1725957 435.22442:376826 436.22778:0,,427.27887_@_7.611,5.632292756041306,6.309319362817339,5.257934310765878,6.260754924927882,6.049700666580898,6.612630161097599,6.070485186419073,5.440864235382765,6.372825354233841,6.143999339140256,6.567877281766833,5.187658844560168,5.492515282827516,5.050472429765563,5.087712016689979,5.424413887719891,5.276023330594948,5.443165401872167,5.382738419860502,5.849939131091436,5.404246389643832,5.567599080305587,6.323109821596112,5.903310587078715,5.1914678501761955,6.044925679413742,6.390557688310176,4.850100234167774,5.0578343087241695,5.481420531524253,5.2318957368959795,5.963828309823855,5.739496305645288,5.115695941808371,5.146999010071621,5.4383994523628685,5.684219964856996,6.017731205256526,6.017822434942725,5.362279253357738,-0.543694231835878,6.06533487083397,-0.5159437527931371,0.0006553237206296228,0.1464367317490203,0.12468638415587938,19,2.775992051896441e-05,-0.0006275638001106584,0
11440,11440,10.892,362.19888,"w/o MS2:(3aS,3a1S,10bR,13S)-3a-ethyl-5-(methoxycarbonyl)-1,2,3,3a,3a1,4,6,11,12,13-decahydroindolizino[8,1-cd]carbazol-13-ium iodide",[M+H]+,,0.067,False,5.69,362.20001,C21H27N2O2,Aspidospermatan-type alkaloids,GIGFIWJRTMBSRP-ACRUOGEOSA-O,O=C(OC)C1=C2NC=3C=CC=CC3C24CC[NH+]5CCCC(C1)(CC)C54,530,True,True,False,,False,False,,,93.6,99.9,,,,6.55,Cornell_Pos_S-19,362.19888:65275 363.20223:0 364.20559:0,,355.18793_@_13.311,5.8625936698083,5.997425241616474,5.680568128954371,6.525279218317151,5.897194199347461,6.954839209802104,5.538593892092543,5.569210843452115,6.37417616137378,6.036932884497989,5.789047248278556,5.474362218456588,6.534554419508801,5.7022131914417935,5.627703136860052,5.400754516423476,6.265716896480023,5.8158065526011065,5.592715093381188,5.712967579724356,4.872280424282092,5.32178205782024,5.747742928748192,5.552753615921949,5.567354930028129,5.299684574513298,6.091656797447551,5.138045459021427,4.915711336728326,5.670097298957111,5.4380932883059225,5.236616947970775,5.674333116455884,5.427065464734763,5.59777745171361,5.020380976709994,5.383408512702262,5.337843351758683,5.367707516562267,5.361696175739984,-0.49815948616829625,6.0205327906855315,-0.5119046665502986,0.0007343854189669625,0.135613226667979,0.1154705016629484,20,2.9220968967330954e-05,-0.0007051644499996316,0
10072,10072,11.821,337.22714,w/o MS2:Fentanyl,[M+H]+,,0.011,False,6.1,337.22739,C22H28N2O,Fentanyls,PJMPHNIQZUBGLI-UHFFFAOYSA-N,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1,530,True,True,False,,False,False,,,99.7,99.8,,,,4.14,Cornell_Pos_S-36,337.22714:911122 338.23049:111133 339.23385:0,,330.31226_@_16.248,5.977017939479319,6.455911979533327,5.773872155652138,6.114775204553711,6.351336897459684,5.686185453226708,5.696779804546263,6.476381484331103,6.532642050692404,5.669050355973826,5.669548829143241,5.537380233339182,5.699566980328368,5.615343781989816,5.827107624437532,5.622319061641131,5.710772452202975,5.777084525397022,5.752668450136587,5.8719854170758365,5.7741923120581795,5.926542090362753,5.70964338762346,6.13571912926868,5.770688084374864,5.512067897857579,5.483406161967047,5.669448343553759,5.715379131290318,6.008994698918009,5.6546956855139445,5.74385243507203,5.758421511751866,5.765170497479614,5.848107292946746,5.676218000725276,5.56040924075052,5.723326184704624,5.928361121137224,5.877885090344178,-0.28989729597623765,6.0366820140537945,-0.5106047910396659,0.0007615784446778433,0.07919044187013226,0.06742823155474587,21,3.068201741569751e-05,-0.0007308964272621458,0
20826,20826,6.664,543.38757,Unknown,[M+H]+,,0.067,False,,,,,,,999,False,False,False,,False,False,,,,,,,,44.44,Cornell_Pos_S-35,543.38757:4277474 544.39092:1201538 545.39428:264049,,535.1767_@_17.85,4.491607340042161,4.531200133660619,4.627395297380566,4.149663754050792,4.40274553074893,5.162030773549941,5.259621272735011,4.330020883480582,3.992102183613506,4.059204265412059,5.013162805786491,4.141588664276943,4.066224388491045,4.1508292261196,4.004417437696702,4.3250349663454415,4.229516095742636,3.5835964627242105,3.4669751727369578,4.4052612881909425,4.319991654113869,4.189451280184924,4.192400372811472,4.401943412572438,4.4103811268380095,4.300227338968048,4.534952611602982,4.381126791875993,3.541195784619796,4.3207178579951195,4.38966571341345,3.983306768166892,3.6559359911121105,4.321058743571833,4.06269918806452,3.9207243656161204,4.340658852093442,4.296615766711415,3.6892575326076575,3.711044903984757,-0.43209741574174493,4.547159476405516,-0.501296804194748,0.0009839603573677544,0.12098994807819492,0.10301922861084777,22,3.2143065864064054e-05,-0.0009518172915036903,0
10890,10890,11.534,352.01801,Unknown,[M+H]+,,0.034,False,,,,,,,999,False,False,False,,False,False,,,,,,,,45.01,Cornell_Pos_Blank1,352.01801:348102 353.02136:0 354.02472:0,,345.02118_@_2.024,4.445609831942665,3.8609644370288523,4.947189100509864,4.088816696196506,4.964679342176798,4.772813922031175,3.9685878294004793,4.6687231070343325,5.283974389307826,5.1900652625325945,5.267239406633284,5.394473441936936,5.618148309641394,5.382614005608108,4.7474243747418505,4.884728447320571,5.597910978417314,6.056551583996274,5.492154780684948,5.5550392363204075,5.258020308122419,4.684805250094532,5.063510388892595,4.603965398947726,4.402419918816115,4.873816793064934,4.733222220267037,5.538146959917441,5.24248219275252,5.5105984559686885,5.019035821731937,6.248389692953843,5.776874527227408,5.710729957641477,5.632354789426084,4.926115197291483,5.011408214249531,4.801959781357692,5.569330230387434,5.4716865483230235,0.5911782427839569,4.678060302254034,0.49837742704145727,0.0010647101897872258,0.1668274175087219,0.14204842745928697,23,3.36041143124306e-05,-0.0010311060754747952,0
13289,13289,11.799,397.80289,Unknown,[M+2H]2+,,0.067,False,,,,,,,999,False,False,False,,False,False,,,,,,,,20053.08,Cornell_Pos_Blank1,397.80289:622383680 398.80624:16075641 399.8096:0,,391.28357_@_18.025,4.739577896501709,4.568951611802443,4.5996266661923215,4.76423471939849,4.620443099254299,4.535369264213128,4.557696432224428,4.6222377837179165,4.694874656377684,4.700740128615521,5.855740588242506,4.577330513363642,4.619167317037781,4.610397765285711,4.375229823562194,4.511814308813885,4.391102375185027,4.6417437103927455,4.642379047030509,4.658766773792597,4.650926379030392,4.590435152592253,4.538484015209339,4.665700576344722,4.219769149346499,4.1508005585625085,4.140407635872219,4.407028947960379,4.225547317912982,4.134757593112872,4.375810367349257,4.47196597682374,4.556997929058955,4.060548491393957,4.40227546747131,4.313232081791026,4.2112650742334745,4.406246911202662,4.413481521376935,4.705443890086704,-0.31399896290443263,4.750862986049131,-0.49553862949825245,0.0011488166588170343,0.08928359634149204,0.07602224291193402,24,3.5065162760797153e-05,-0.0011137514960562372,0
242,242,2.17,109.91726,Unknown,[M+H]+,,0.64,False,,,,,,,999,False,False,False,,False,False,,,,,,,,15.16,Cornell_Pos_S-47_R,109.91726:509093 110.92061:0 111.92397:121597,,1030.68579_@_18.796,6.154492248153025,6.103495304107308,5.550862641120019,6.0192631161740096,5.585915117275289,6.190056887480118,5.881594899593075,6.1241947404153425,5.702677748610919,5.911842224344453,6.204412827200975,5.6718538834474845,5.517577300104921,5.853475474856289,6.014248367578339,5.738684541131967,5.470481027226817,5.6237406934031515,5.678177160796768,5.584499310283587,5.763708919817166,5.912676208868159,5.550982810429063,5.736337116375044,5.98978692718576,5.230419285644502,5.990159405739246,5.906908259509802,5.53409496014658,5.709380442973792,5.481083806100766,5.57334471969668,5.8482685604197995,5.887457410145723,5.6495015839064795,5.528965845626869,5.566666463648937,5.569121278809093,5.57937061644686,5.944804020475995,-0.25477079771476363,5.948073432224958,-0.4938193959829209,0.0012025705978956295,0.07277655632209759,0.06196700479953016,25,3.65262112091637e-05,-0.0011660443866864658,0
12632,12632,6.892,386.27524,Unknown,[M+H]+,,0.371,False,,,,,,,999,False,False,False,,False,False,,,,,,,,14.82,Cornell_Pos_S-50,386.27524:1667284 387.27859:228976 388.28195:0,,378.0199_@_1.795,4.65203965364328,3.290436777332004,4.613573002554412,4.394263273313537,5.257104805410925,4.745452773815184,5.030421873333003,4.451520860301659,3.479748382413356,4.728645922770545,3.272881617296137,6.222274937789252,5.727919532791072,6.079253400614893,5.485803012957925,4.46970090748657,5.171603382896726,4.681249192220472,5.908669526310431,5.36067051689846,5.202209228074075,5.069873245564786,4.575178936717251,4.773374329893258,4.7469133606263805,5.255175712999061,4.745582152705438,4.447365541794147,5.0148221040527,4.760064397338611,5.391992327653613,4.994530491713359,5.326952216978888,5.17050997371606,4.259392958796777,5.229480979846913,5.175162064642662,4.902362867106639,4.430736300533924,4.138324177050581,0.7032039066838347,4.356008085653094,0.49239904014212355,0.0012486489398998827,0.20163966938979874,0.17168999183682726,26,3.7987259657530246e-05,-0.0012106616802423525,0
16402,16402,10.326,457.3378,Unknown,[M+NH4]+,adduct linked to 15547_[M+H]+,0.292,False,,,,,,,999,False,False,False,,False,False,,,,,,,,6.29,Cornell_Pos_S-50,457.3378:621138 458.34115:0 459.34451:0,,450.3428_@_19.161,4.489405785700925,4.395985459867119,5.8815810790648575,4.2263490064202385,4.0128312798898245,6.303036976036928,4.205986812923044,4.248468538634179,4.445797172849933,4.579838021048174,4.677289944410352,3.7278276481057566,4.292780449085171,4.441331027311661,4.180650709438128,4.21675869970036,4.383740008991461,4.254721714750231,4.04760673745468,4.160300975181723,4.437332307710676,3.8126309085260175,3.9264152739163247,4.208429532502843,4.029005403294427,3.6545591016540873,4.423476795085804,4.34436211884527,3.926023697957719,3.8396651044153116,4.413291144675543,4.0467999262511105,4.187243397608884,4.363621099604499,4.098994626843564,3.9808692535171515,4.182615921541176,4.205361772312746,4.206233581009105,4.568768900961353,-0.5214888276104742,4.6787790978950525,-0.49188427273582275,0.0012657308297517476,0.14974045896267235,0.1274994065143247,27,3.944830810589679e-05,-0.0012262825216458508,0
12231,12231,9.146,377.23132,"w/o MS2:NCGC00384641-01_C22H34O6_(1aR,2S,2aS,5R,5aS,6S,7aS)-2-Acetoxy-5-hydroxy-5-isopropyl-2a,7a-dimethyldecahydroazuleno[5,6-b]oxiren-6-yl (2Z)-2-methyl-2-butenoate",[M+H]+,,0.337,False,,377.23199,C22H34O6,Fatty acid esters,WVPPLOSRTXOZAP-DFXOCPFWSA-N,C\C=C(C)/C(=O)O[C@H]1C[C@]2(C)O[C@@H]2[C@@H](OC(C)=O)[C@@]3(C)CC[C@@](O)(C(C)C)[C@H]13,530,True,True,False,,False,False,,,97.7,,,,,3.95,Cornell_Pos_S-36,377.23132:796836 378.23467:190460 379.23803:0,,370.35013_@_15.359,3.0323756091500185,4.122602338166482,2.805060262241825,2.9064302770455965,3.5399400557507406,2.5839718154199023,3.4588548921733353,2.931285527161411,3.713537081764282,2.9052996748949687,3.082573884896474,3.691441497976146,3.651107786062088,3.9413901140123433,3.4001887854084,3.450929157872649,3.3538004772658727,3.993256754180808,3.6192297695298303,3.6342145099379635,3.728000371281409,3.571248448097473,3.6726714874303212,3.1989976519110876,4.261746052476346,3.2120648034679613,3.5672842203841086,3.7139134377347123,3.8163698715761094,3.387458647483432,3.812371733444894,3.9024801493528996,4.025195948630936,3.1695753580715547,3.537142418248047,3.2975543309076256,3.3169182637950403,3.2055218544094997,3.7027929151215355,4.387185164549349,0.439080127415483,3.1892664926059116,0.49085750313431736,0.0013004221348322123,0.12642538680326237,0.10764733791672237,28,4.0909356554263346e-05,-0.001259512778277949,0
21580,21580,2.236,561.02386,Unknown,[M+H]+,,0.101,False,,,,,,,999,False,False,False,,False,False,,,,,,,,16.14,Cornell_Pos_S-13,561.02386:533838 562.02721:224953 563.03057:0,,552.4837_@_18.813,4.446409709813463,5.272879863417854,4.547520015677802,4.336735706734627,4.22247657422649,5.136236435030752,4.606406378032469,4.7037132377391995,3.9654109383951566,4.889331074726121,5.1376049243969835,3.7554248308815277,4.308352349899453,4.544913961076271,4.550328265259255,4.319207545300212,4.075167966469978,4.096321315759103,4.146312688521538,4.231418480087058,4.517031361316199,4.352034529156133,3.9992946065489168,4.2026359518150445,4.3492175236457165,4.173781616879413,4.109933034512797,4.476519784114343,4.554976220069502,4.199554331584515,4.327024810339445,4.146513036719804,4.59931221765012,4.70849105452924,3.916917532755426,4.5228562868542745,4.556498723759222,4.348225553050236,4.594313436374763,4.13998334327078,-0.35620324434900824,4.6604295325628105,-0.4882947012523613,0.0013907103845369369,0.10327102456958229,0.08793210889002473,29,4.237040500262989e-05,-0.001348339979534307,0
18304,18304,1.814,494.08127,Unknown,[M+H]+,adduct linked to 19190_[M+NH4]+,0.056,False,,,,,,,999,False,False,False,,False,False,,,,,,,,27.04,Cornell_Pos_S-36,494.08127:737225 495.08462:0 496.08798:0,,487.20337_@_0.127,3.6589100735340483,3.748050213352541,2.6076644965068234,3.4500838436909547,2.4239620641632014,3.057567631114219,3.4074709996845285,2.539724827547144,2.957674655177861,3.4597657222686133,2.293380138088154,3.80772921230408,3.8963669060321613,2.6872729379234026,3.7755349941255787,3.6433548135841662,3.8150967358498833,3.3909597183686198,3.938941142888215,3.494382817456274,3.7516131598414915,3.161693042538542,3.6297103005885076,3.1929557622351203,3.6561740353838332,3.7962134349919108,3.1579993123188053,3.4053813535423494,3.6126712732104513,3.45557875086336,3.251776581902044,3.120209936335478,3.7013034397095943,2.9712355956156635,4.265861775786483,3.3810181339170255,3.3754513199000744,3.8993460689598085,3.7683944171434454,3.5741451198362575,0.48225300230709883,3.054932242284371,0.48792579479332027,0.0014041535064027782,0.13995436552075613,0.1191668482025522,30,4.383145345099644e-05,-0.0013603220529517818,0
16333,16333,11.78,456.35449,Unknown,[M+H]+,,0.663,False,,,,,,,999,False,False,False,,False,False,,,,,,,,6.03,Cornell_Pos_S-06,456.35449:334135 457.35784:0 458.3612:0,,449.00021_@_1.951,5.326236392414987,4.397459320984333,5.105118468699546,4.479379757201221,5.462617588156442,2.820631039690813,5.601755853640726,5.420353349956357,4.3354598388620955,4.636269338988274,4.919979667567501,5.277114585528215,5.225798016005978,5.668800812730424,5.399801662744604,4.4648673608320175,4.47872858501946,6.297661425739008,5.9987867423624675,5.626587672523085,5.8396595179628665,5.172362637145687,4.314223731807119,5.499658437341384,5.941631023948134,5.7743005901923645,4.6591264660404725,5.510623281918331,5.579363183454275,5.682949486004266,5.661203430982746,6.429474288433038,5.808208121160331,5.3586008938422545,5.4682496963907905,5.443809838734298,5.7125816274496675,6.160542995583681,5.512251705201692,6.795713132192956,0.7703352118284691,4.773205510560208,0.48716413045337775,0.0014322730973664003,0.22401716421740242,0.19074374210286638,31,4.5292501899362985e-05,-0.0013869805954670373,0
3463,3463,12.718,191.10643,w/o MS2:LIGUSTILIDE,[M+H]+,,0.022,False,,191.10664,C12H14O2,Isobenzofurans,IQVQXVFMNOFTMU-FLIBITNWSA-N,O=C1OC(=CCCC)C2=C1C=CCC2,530,True,True,False,,False,False,,,99.8,,,,,2.63,Cornell_Pos_S-03,191.10643:503271 192.10978:365763 193.11314:0,,182.86989_@_10.861,3.1705301373378205,3.9139634933237812,2.7315692243961154,3.149309960330461,3.0763885012848133,3.7305943784448585,2.9810973712431426,3.3705716080863866,3.311558492646007,3.0216379936874,3.3277251205410665,3.2123249569537244,3.736545572854021,3.3162313193447326,3.925023545678248,3.6273559762808802,3.860509973381746,3.6382550641691336,3.4977808602532066,3.533335011997184,3.781918908134269,3.2634953237220725,3.4533013003828557,3.7432293710100466,3.944473397939243,3.4444198529499115,3.9498198184246527,3.6839311878950944,3.1521572588090327,3.6269967728906085,3.6407267204206724,3.4543945825316267,3.148486564529391,3.6608374145618403,3.46585446174714,4.606965932106042,3.739864843806012,3.5712167657658966,4.040674231258977,3.575462616150501,0.3777054655395074,3.253176934665623,0.48556171734727616,0.0014930631450966012,0.11031359084993175,0.09392863799981054,32,4.675355034772954e-05,-0.0014463095947488717,0
6564,6564,0.147,267.19479,Unknown,[M+NH4]+,ion correlated with 7009; ion correlated with 10461; ion correlated with 10707; ion correlated with 6650; ion correlated with 10782; ion correlated with 12724; ion correlated with 15175; ion correlated with 17345; ion correlated with 21732; ion correlated with 7912; ion correlated with 19734; ion correlated with 18641; ion correlated with 10713; ion correlated with 9951; ion correlated with 4478; ion correlated with 8420; ion correlated with 10829; ion correlated with 10346; ion correlated with 16653; ion correlated with 5089; ion correlated with 14430; ion correlated with 11564; ion correlated with 8158; ion correlated with 10522; ion correlated with 13006; ion correlated with 6269; ion correlated with 15393; ion correlated with 9244; ion correlated with 13866; ion correlated with 16133; ion correlated with 23760; ion correlated with 25454; ion correlated with 18432; ion correlated with 27205; ion correlated with 12075; ion correlated with 17295; ion correlated with 17582; ion correlated with 7676; ion correlated with 20718; ion correlated with 11860; ion correlated with 19223; ion correlated with 5442; ion correlated with 1339; adduct linked to 5798_[M+H]+,0.056,False,,,,,,,999,False,False,False,,False,False,,,,,,,,2.34,Cornell_Pos_S-25,267.19479:552600 268.19814:0 269.2015:905123,,259.11816_@_11.98,5.084895277117866,5.087800611143587,4.727915231553432,4.9924173848524225,5.009121280191959,4.581757067653168,4.928585380282973,5.187487703048422,5.624626546806787,4.558826423742961,4.884192833849385,5.14929695558265,4.977921274963009,5.374402905519138,5.298841757762357,5.213953511536071,5.338863300097484,5.375132794138217,5.075499778755886,5.2868325722646,5.286764579041551,5.146215832771659,5.0069150186314255,5.13030723357835,5.075126836359875,5.275858991526278,5.24624344156534,5.245403590188225,5.280070346680865,5.100479176499138,5.168213016768512,5.011488265361579,5.139122464508686,5.291988108779171,5.11683313446402,5.520333891400807,5.055078611424086,5.127093614489697,5.109301809456075,5.231446366014243,0.2252168480074394,4.969784158203906,0.4808246642759828,0.0016863172547501493,0.06662407410928958,0.056728354963960295,33,4.821459879609608e-05,-0.0016381026559540532,0
22916,22916,7.215,590.34424,Unknown,[M+NH4]+,adduct linked to 22165_[M+H]+,0.022,False,,,,,,,999,False,False,False,,False,False,,,,,,,,3.39,Cornell_Pos_S-09,590.34424:896976 591.34759:381364 592.35095:0,,582.14819_@_1.81,5.200995858215632,5.295106136036419,6.775683118723121,5.874082768223976,5.5035743093984095,5.082572752665678,4.837854582343324,5.363385838598491,5.90491777649315,6.3749417505287616,4.826536133607415,4.73363501274253,4.530818559582697,4.114092316155506,5.113708365162886,4.739668439310645,6.1762404989763,5.151845675542927,4.21241968690347,4.779179342813553,4.9452111342583365,4.721032763481047,4.852896284355475,4.6542338851858,4.617456393818286,5.561195194129548,4.8346627154160435,5.2382692636081964,5.147792971200288,4.452094297334644,6.045976825710742,4.7919429030157605,4.903989109219515,4.68418919081706,4.98328222860988,5.52219011998983,4.4473484047856715,4.408194088498424,5.198484651010683,5.271940652471081,-0.6237491504859628,5.549059184075853,-0.48052341166182666,0.0016993218681789083,0.18466910588487406,0.15724007769818463,34,4.967564724446263e-05,-0.0016496462209344457,0
