,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,chem_id,0_Cornell_Pos_S-01_LMT_PS_PMM_LV,0_Cornell_Pos_S-04_LMT_PS_PMM_LV,0_Cornell_Pos_S-13_O_LV,0_Cornell_Pos_S-23_O_LV,0_Cornell_Pos_S-24_LCC_LMH_LCT_PS_PMM_RP_LV,0_Cornell_Pos_S-25_O_LV,0_Cornell_Pos_S-33_O_LV,0_Cornell_Pos_S-38_O_LV,0_Cornell_Pos_S-42_LMT_LMH_PS_PMM_LV,0_Cornell_Pos_S-50_LMH_LCT_PS_PMM_LV,1_Cornell_Pos_S-03_LCC_PS,1_Cornell_Pos_S-05_O,1_Cornell_Pos_S-06_O,1_Cornell_Pos_S-07_O,1_Cornell_Pos_S-08_LMT_PS_PMM,1_Cornell_Pos_S-09_LMT_PS_PMM_RP,1_Cornell_Pos_S-14_LMH_PS_PMM,1_Cornell_Pos_S-15_LMT_LMH_PS_PMM,1_Cornell_Pos_S-17_LCC_LMH_LCT_PS_PMM_RP,1_Cornell_Pos_S-18_O,1_Cornell_Pos_S-19_LMH_PS_PMM,1_Cornell_Pos_S-20_O,1_Cornell_Pos_S-21_LMT_PS_PMM,1_Cornell_Pos_S-22_O,1_Cornell_Pos_S-26_O,1_Cornell_Pos_S-28_LMT_PS_PMM,1_Cornell_Pos_S-29_RP,1_Cornell_Pos_S-30_O,1_Cornell_Pos_S-31_LMT_PS_PMM,1_Cornell_Pos_S-34_O,1_Cornell_Pos_S-35_LCC_LMT_LMH_LCT_PS_PMM_RP,1_Cornell_Pos_S-36_O,1_Cornell_Pos_S-37_O,1_Cornell_Pos_S-41_O,1_Cornell_Pos_S-43_RP,1_Cornell_Pos_S-44_O,1_Cornell_Pos_S-46_O,1_Cornell_Pos_S-48_O,1_Cornell_Pos_S-49_O,slope,intercept,rvalue,pvalue,stderr,intercept_stderr,rank,(I/m)Q,(I/m)Q - p,BH_sig
4999,4999,4.532,164.07198,L-(-)-Phenylalanine,[M-H]-,,0.244,TRUE,,164.07117,C9H11NO2,Phenylalanine and derivatives,COLNVLDHVKWLRT-QMMMGPOBSA-N,OC(=O)C([H])(N)Cc(c1)cccc1,430,TRUE,TRUE,TRUE,,FALSE,FALSE,,,95.3,,93.1,93.1,100,236.71,Cornell_Neg_S-05,164.0719:100456480 165.07525:11461466 166.07861:570858,41.99856:100452 44.5518:92262 48.22435:98168 70.65195:89936 71.64543:89321 72.00923:10815736 84.98641:109844 91.0555:1372739 103.05553:3119922 146.06163:128983 147.04543:36766876 164.07193:43502548,173.02818,5.641753139,5.850471931,5.466791279,5.406297419,5.216783244,5.586809458,5.614170324,5.401473779,5.463025026,5.503488342,5.0392852,4.874365836,5.580476771,5.495392377,5.274854933,5.434462712,5.383827031,5.086395427,5.520106719,5.633177482,5.312606782,5.29337692,5.713791169,5.574096697,5.252384517,4.991197269,5.309651456,5.402718656,5.206781365,5.262893465,5.554327405,5.611899538,5.182972143,5.328986783,5.468874368,5.150868452,5.301370783,5.404749927,5.098977537,-0.179076404,5.515106394,-0.374135191,0.018956453,0.072973292,0.062926074,597,0.000614261,-0.018342193,0
11950,11950,16.687,255.23347,Palmitic acid,[M-H]-,,0.033,TRUE,31.36,255.23331,C16H32O2,Long-chain fatty acids,IPCSVZSSVZVIGE-UHFFFAOYSA-N,OC(=O)CCCCCCCCCCCCCCC,430,TRUE,TRUE,TRUE,,FALSE,FALSE,,,85.8,98.9,88,79.1,50,6.93,Cornell_Neg_S-28,255.23347:4126230 256.23682:811128 257.24018:100988,59.0139:4028 105.9277:3453 135.75046:3697 172.99455:3689 211.20726:24027 237.18427:4583 255.23325:3955992,274.21832,4.471914829,4.528894452,3.951388663,4.365488094,5.312059878,4.009304371,4.24537927,4.909692887,4.783207947,4.757854616,4.545079556,4.876347763,4.724189822,4.865982931,5.542278793,4.618440354,4.819050209,4.728354923,4.801630347,4.737534535,4.512417549,4.698313724,4.592565338,4.511268517,4.75649178,4.290144744,4.814734123,4.594579196,4.996881092,5.090129465,4.756889089,4.749565064,4.775209219,5.237997972,5.092507553,4.754962192,5.060227522,4.547373436,5.08406978,0.265626899,4.533518501,0.365319084,0.02220337,0.111273982,0.095953391,715,0.000735672,-0.021467698,0
4144,4144,10.392,154.06248,L-Histidine,[M-H]-,,0.022,TRUE,,154.06168,C6H9N3O2,Histidine and derivatives,HNDVDQJCIGZPNO-YFKPBYRVSA-N,C1=C(NC=N1)C[C@@H](C(=O)O)N,430,TRUE,TRUE,TRUE,,FALSE,FALSE,,,93.9,,90.8,90.6,100,7.28,Cornell_Neg_S-26,154.06241:4029432 155.06576:273124 156.06912:30452,41.99852:12647 43.51999:3577 44.65297:3445 45.13219:4020 60.03493:4126 67.03023:19948 72.00922:58881 74.02474:5901 80.03813:18179 81.04588:42030 93.04594:285351 108.05689:62962 109.04079:38504 110.07249:153432 112.04008:5577 118.04121:13410 122.90811:3443 125.8933:3999 136.05182:129564 137.03587:433804 154.06244:2731509,159.8943,5.846846583,5.645635925,5.740653569,5.581091366,5.612116543,5.561365579,6.005960212,5.906532477,5.67878916,5.84837881,5.713132964,5.955127327,5.812797752,5.910606798,5.832522644,5.672258148,5.955119863,5.783564154,5.918104549,5.551010534,5.791357258,5.633560355,5.792973045,5.843713227,5.766814235,6.022180839,5.711491724,5.929698317,5.988919976,6.05763663,5.820609281,5.967835461,6.045208717,5.849083888,5.701107976,5.924270755,5.986959291,6.028861499,5.856361185,0.113224646,5.742737022,0.347883219,0.02999642,0.05016438,0.043257573,1014,0.001043317,-0.028953103,0
5003,5003,0.626,164.07202,L-Phenylalanine,[M-H]-,,0.056,TRUE,1.398,164.0717,C9H11NO2,Phenylalanine and derivatives,COLNVLDHVKWLRT-QMMMGPOBSA-N,c1ccc(cc1)C[C@@H](C(=O)O)N,430,TRUE,TRUE,TRUE,,FALSE,FALSE,,,90.4,100,79.6,88.2,100,4.13,Cornell_Neg_S-36,164.07202:277986 165.07537:62329 166.07873:0,41.99471:8002 42.22837:8059 52.87928:7625 72.00955:33300 73.22538:9277 85.31699:7039 147.0455:81646 164.03651:7761 164.07217:117163,173.03175,4.494360917,4.063574967,4.580685535,4.792300618,4.326683976,4.296306423,6.093466338,6.442740268,5.138130526,4.103856588,4.947979923,4.777064155,5.365916452,5.425335286,4.700483053,4.199103212,4.757817212,4.557681606,4.651253778,5.097411767,4.512704403,3.531486318,5.056674309,4.851881817,6.164159611,6.392400231,6.149940643,5.668053545,6.502625921,6.262765543,6.902181035,6.952731797,6.259308675,6.329536994,6.19349234,6.975848921,6.482149179,6.429098571,5.660115721,0.744623937,4.833210616,0.347373548,0.030254372,0.33045759,0.284959032,1026,0.001055664,-0.029198708,0
17381,17381,15.663,333.20801,"4'-ethenyl-2'-hydroxy-1,4',4a-trimethyl-5-oxospiro[2,3,4,7,8,8a-hexahydronaphthalene-6,1'-cyclopentane]-1-carboxylic acid",[M-H]-,,0.011,TRUE,5.535,333.2084,C20H30O4,Cyclic alcohols and derivatives,JSXYBZIRJXMIMK-UHFFFAOYSA-N,O=C(O)C1(C)CCCC2(C(=O)C3(CCC12)CC(C=C)(C)CC3O)C,430,TRUE,TRUE,TRUE,,FALSE,FALSE,,,71,99.5,32.5,71.8,100,5.25,Cornell_Neg_S-09,333.20801:746224 334.21136:177668 335.21472:359786,52.75086:8807 53.81942:9315 63.39792:8800 103.05631:8359 109.06617:13712 113.09735:20108 121.74818:9139 128.36475:8770 129.89978:8862 163.11325:10318 164.14021:9338 175.1132:30262 189.12915:82212 206.13324:11473 207.10396:16990 235.13525:43814 245.18877:11277 271.20728:104951 278.35001:8525 289.03094:11638 289.2182:26624 315.02725:13566 315.19867:52085 333.20743:186544,358.99646,3.33005195,3.882692639,3.973621083,3.108098356,3.647657746,2.905494632,3.288966092,2.641798849,3.604212608,3.595236703,3.51031685,4.552541891,3.734316985,4.039664538,3.788507116,4.076298819,4.116446528,3.595068801,3.975620701,3.609044246,3.527043757,3.970943362,3.87390513,3.809857148,3.147959328,2.952098126,3.25724053,3.719901823,3.921977222,3.96264916,3.939584079,3.688844937,3.459731305,4.069903695,3.531932977,3.4674996,3.93882176,2.726644019,3.769429594,0.317175349,3.397783066,0.343710041,0.032162782,0.142464614,0.122849587,1100,0.001131804,-0.031030979,0
20167,20167,7.706,371.24417,TXB1,[M-H]1-,found in higher mz's MsMs_30473,0.589,TRUE,,371.2439,C20H36O6,Thromboxanes,JSDWWNLTJCCSAV-VZBVYBAISA-N,CCCCC[C@H](O)\C=C\[C@H]1OC(O)C[C@H](O)[C@@H]1CCCCCCC(O)=O,430,TRUE,TRUE,TRUE,,FALSE,FALSE,,,84.5,,83,56.2,100,105.8,Cornell_Neg_S-04,371.24417:17873308 372.24752:4205786 373.25088:585577,61.19615:14645 71.01405:38868 75.26192:18365 87.88203:16591 163.88063:14678 171.10323:19838 173.8705:17411 197.1189:23642 211.1342:191662 219.13954:109297 235.16881:16012 237.15002:361205 255.16171:78749 273.18573:28213 281.21439:87707 291.19672:100783 291.23236:26126 299.20053:24088 307.2287:35642 309.16006:24020 309.20776:1312710 317.21301:217492 327.2186:2652749 333.2106:17158 335.17175:19261 335.22375:814405 353.23389:712528 371.24438:11873479,398.93661,3.662269877,4.67506768,4.793172018,4.915106865,5.427518566,3.751992532,3.664129199,3.782042529,3.709122832,3.175904588,2.996131998,3.795274361,3.494183471,4.291162403,4.788408793,3.673219876,4.830726569,3.800109527,3.551687344,3.883867593,3.838624623,3.523694016,5.056294887,3.496919597,3.240073437,3.61146546,3.665520393,3.331768507,3.54506449,3.389443909,3.561297509,3.019796379,3.520249208,3.318655786,3.507663686,3.803087053,3.530826101,3.758734154,3.554027676,-0.452943744,4.155632669,-0.3433926,0.032332698,0.203660513,0.175619821,1104,0.001135919,-0.031196779,0
18559,18559,10.604,351.21768,PGI2,[M-H]1-,found in higher mz's MsMs_19995,0.589,TRUE,,351.21771,C20H32O5,Prostaglandins and related compounds,KAQKFAOMNZTLHT-OZUDYXHBSA-N,[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)CCCCC)[C@@]1([H])C\C(O2)=C\CCCC(O)=O,430,TRUE,TRUE,TRUE,,FALSE,FALSE,,,74.7,,46,81.5,71.4,93.24,Cornell_Neg_S-21,351.21762:7013400 352.22097:2140394 353.22433:203509,57.0347:39450 59.01402:50677 67.05547:15405 83.04999:14448 91.56379:10056 95.05061:13444 107.05034:19827 109.06625:66919 110.06953:37048 121.06664:13428 125.06155:11031 127.07784:11881 129.09222:167654 130.09576:82689 131.09782:34595 135.08121:16138 135.11905:10966 137.09772:36759 161.09747:10168 163.11299:28866 164.11668:23768 173.13387:32792 175.1133:146265 176.11667:135541 177.11858:107138 184.10614:14967 189.12929:168685 190.13246:193188 191.13448:156904 192.14754:26839 193.15111:16389 196.10632:17869 203.10602:10582 207.10176:46321 208.10684:86097 209.11232:90123 210.12238:20458 211.12378:12762 217.12344:56357 217.15964:13979 218.12804:12334 219.13846:38027 220.10788:17442 221.11778:86231 222.12241:44413 223.12936:56894 224.13405:47429 225.1404:22691 227.18202:16146 234.12312:14860 235.13481:261922 235.16554:12016 236.1385:133880 237.14072:238712 243.17526:48261 244.17978:31710 245.18303:75626 269.19171:18740 271.20462:84844 281.1669:19433 287.2019:91583 288.20511:30140 289.17334:74403 289.20987:337801 293.16684:14310 297.18237:22263 306.17935:12073 307.18176:79438 307.22052:15394 313.18073:15719 315.19467:145406 331.19089:36597 333.20135:653551 351.2113:2279672,374.18329,4.45799754,3.344724796,4.047068688,4.329153711,3.930116768,3.8165681,4.281962595,3.868478683,4.648331973,3.742308053,3.904752326,3.939440012,4.048499805,2.686483304,4.055553091,4.713981682,3.548094424,3.204925987,4.148515755,3.379865978,3.895397997,3.597802941,3.810629003,3.509041549,3.253105918,3.91842284,3.477084635,3.748762706,4.0291899,3.666288971,2.881739363,3.502852295,4.758277309,3.874906256,3.626584993,3.316412197,3.595741578,2.399563518,3.593445861,-0.388555153,4.046671091,-0.34148228,0.033370864,0.175816586,0.151609542,1143,0.001176047,-0.032194817,0
8723,8723,17.656,213.18639,Tridecanoic acid,[M-H]-,,0.911,TRUE,26.13,213.18719,C13H26O2,Long-chain fatty acids,SZHOJFHSIKHZHA-UHFFFAOYSA-N,CCCCCCCCCCCCC(=O)O,430,TRUE,TRUE,TRUE,,FALSE,FALSE,,,86.8,99.6,88,79.1,66.7,71.29,Cornell_Neg_S-41,213.18651:2756100 214.18986:384432 215.19322:0,54.58138:2203 61.7501:2188 69.63049:2075 72.60315:2088 77.39203:2006 80.64864:1839 83.05095:2468 90.1125:2246 91.02233:2559 118.92429:18653 130.94446:2822 131.0128:4990 145.09868:2606 169.12384:3622 169.15981:6475 184.98351:4002 195.13834:2527 195.17628:2425 197.06479:2443 212.91118:9203 213.18639:2573835,226.18169,5.198817799,5.248833642,5.325248765,5.404684082,5.175333478,5.653309495,5.528177257,5.435557713,5.102684056,5.204812944,5.321963813,5.230119243,5.333045038,5.265917508,5.503998251,5.501367406,5.413087595,4.835167201,5.486816426,5.532287994,5.421674658,5.492776448,5.438998553,5.320251211,4.811474463,5.114676023,4.979764558,5.289206436,4.066128533,4.169387022,5.112975133,4.872802861,4.541473153,4.363273437,4.266231697,4.272201434,3.857927182,4.518796797,3.855599047,-0.390180781,5.327745923,-0.339437795,0.034512067,0.17775546,0.153281466,1189,0.001223377,-0.03328869,0
5568,5568,1.548,173.00934,cis-Aconitic acid,[M-H]-,ion correlated with 2316,0.856,TRUE,,173.00864,C6H6O6,Tricarboxylic acids and derivatives,GTZCVFVGUGFEME-IWQZZHSRSA-N,OC(=O)CC(C(O)=O)=C([H])C(O)=O,430,TRUE,TRUE,TRUE,,FALSE,FALSE,,,95.4,,92.9,92.9,100,1137.15,Cornell_Neg_S-05,173.00928:48463020 174.01263:3343132 175.01599:500471,78.20695:46225 80.2543:46495 85.02964:18906526 93.04561:68530 111.00899:2497171 128.71054:57125 129.01959:6261391 154.99939:127877 165.7355:49295 172.82849:66267 172.84464:66981 173.0096:853736,180.84073,3.032734691,3.349528289,2.963383913,2.917495338,3.77534022,3.297952285,3.883671429,3.798048363,3.502306444,2.986347467,3.734798753,4.661616901,3.205473356,4.298056519,2.807721114,3.449370711,3.97342395,3.674862327,3.495779614,3.977883897,3.660769898,3.220714709,3.411991514,4.207496698,4.705882757,3.604769773,3.438904205,3.66915425,3.569106609,3.689730554,3.687063281,3.870946679,3.522419106,3.484537481,3.717168378,3.70162474,3.488114795,3.743288538,2.982246422,0.327074933,3.350680844,0.337758234,0.035473311,0.149843378,0.129212417,1221,0.001256302,-0.034217009,0
5606,5606,7.037,173.10469,L-Arginine,[M-H]-,,0.011,TRUE,,173.10387,C6H14N4O2,L-alpha-amino acids,ODKSFYDXXFIFQN-BYPYZUCNSA-N,NC(=N)NCCC[C@H](N)C(O)=O,430,TRUE,TRUE,TRUE,,FALSE,FALSE,,,90.2,,82,87.9,100,12.24,Cornell_Neg_S-15,173.10469:24904198 174.10804:1929212 175.1114:74306,41.01456:344018 57.90733:20695 58.04107:27133 81.49759:22768 113.07119:30557 114.05658:235274 122.09602:22190 131.0829:17017362 156.07812:1054281 173.10472:3445847 173.11964:62292,181.41907,4.391264256,3.77044118,3.800875257,3.117884809,3.475693097,3.681805166,3.667185291,4.122135226,3.322452017,3.712359502,1.916436812,3.433462014,3.701726056,3.201526967,3.232189911,3.297915183,3.69736447,3.789968079,3.606984415,3.692812936,3.729122013,3.121080811,3.724614494,3.69059403,3.417263609,3.824443044,3.225522597,3.324228968,2.90077127,3.507463017,2.756368172,3.333562704,3.750139097,3.570762896,3.475445944,3.044889166,3.669508683,3.047796056,3.643349194,-0.315612594,3.70620958,-0.337729968,0.035489674,0.144605777,0.124695947,1222,0.001257331,-0.034232343,0
28587,28587,15.579,497.16882,"3,5-dihydroxy-4-[3,4,5-trihydroxy-6-[[4-(2-hydroxypropan-2-yl)cyclohexene-1-carbonyl]oxymethyl]oxan-2-yl]oxybenzoic acid",[M-H]-,,0.011,TRUE,2.396,497.16641,C23H30O12,Saccharolipids,PEERGVFNQUXNQA-UHFFFAOYSA-N,O=C(O)C1=CC(O)=C(OC2OC(COC(=O)C3=CCC(CC3)C(O)(C)C)C(O)C(O)C2O)C(O)=C1,430,TRUE,TRUE,TRUE,,FALSE,FALSE,,,72.1,99.1,74,77.7,50,257.44,Cornell_Neg_QC100_1,497.16882:3297204 498.17217:892032 499.17553:250790,59.01432:6147 63.62757:3806 75.24085:3852 86.77201:3708 98.99262:4601 137.23459:4279 152.99763:5717 171.98421:26421 172.9915:20728 280.59973:4390 288.99286:4991 302.98672:4235 305.00067:4509 306.97885:4706 332.99265:9058 341.18005:17018 348.98984:5776 350.98691:4730 352.99771:17644 357.00082:9548 366.19131:4262 369.00156:4556 372.99463:6930 376.99326:6227 387.98407:4339 388.99515:4768 390.97617:5776 396.98111:11588 416.99036:13902 417.21106:1107744 428.98798:5363 436.99286:16759 456.99536:16610 476.99426:9225 497.16794:4899362,528.19836,5.533822527,6.534188428,5.539104967,6.332249955,5.529388001,4.992926683,3.790028669,3.829041196,3.777560378,4.185475716,3.799384481,4.460635796,5.900715517,5.0065716,3.754206784,6.047307195,4.758643213,6.945543842,5.103554015,5.352597312,4.749125401,4.243967684,5.78992498,4.360921681,3.443220743,3.102004552,2.924300029,3.540500263,3.227504096,3.757257385,3.25462192,3.624004955,3.213928999,3.51676372,2.899852779,3.386730543,3.377111606,3.710104886,3.5602408,-0.838473591,5.004378652,-0.334465281,0.037421486,0.388397549,0.334921614,1302,0.001339644,-0.036081842,0
4385,4385,14.092,157.12363,Perlargonic acid,[M-H]-,,0.089,TRUE,5.202,157.1234,C9H18O2,Medium-chain fatty acids,FBUKVWPVBMHYJY-UHFFFAOYSA-N,CCCCCCCCC(=O)O,430,TRUE,TRUE,TRUE,,FALSE,FALSE,,,75.3,99.6,62.1,71.5,50,106.23,Cornell_Neg_S-07,157.12367:417900 158.12702:25699 159.13038:0,59.01399:18546 81.68391:9239 114.93412:11185 129.02135:17413 130.05954:10300 157.08838:36549 157.12369:381918,163.02643,5.135484081,5.057249483,4.85404174,5.05456135,4.663600748,4.627237803,5.248494632,5.360379675,5.464624543,5.425826749,5.561763059,5.620832242,5.222624141,5.471789544,5.009072529,4.795606643,5.836108181,4.807528263,5.483116378,5.098977537,5.129054739,5.038636055,4.727000085,5.888762002,5.500035802,5.271995271,5.591001845,5.106170863,5.444311097,5.450068672,5.292569138,5.107783469,5.1949485,5.879334231,5.705105559,5.534775611,5.883055535,5.05537765,5.230101123,0.253522532,5.08915008,0.330749252,0.039723884,0.118921226,0.102547735,1403,0.001443564,-0.03828032,0
14621,14621,15.891,293.1796,Tetradecylsulfate,[M-H]-,,0.067,TRUE,12.641,293.1792,C14H30O4S,Sulfuric acid monoesters,URLJMZWTXZTZRR-UHFFFAOYSA-N,CCCCCCCCCCCCCCOS(O)(=O)=O,430,TRUE,TRUE,TRUE,,FALSE,FALSE,,,76.1,99.9,63,74.3,50,13.62,Cornell_Neg_S-28,293.17966:856409 294.18301:158605 295.18637:37548,53.87745:9078 71.01398:10220 83.2626:9375 109.49328:8459 122.17514:9193 220.14763:43490 221.15523:110641 236.10597:103709 293.1799:539223,316.11963,4.701010869,3.473255689,5.208934451,3.134914142,4.306330545,4.911206167,4.640745963,3.726569628,4.410692384,4.321045661,5.909659462,5.530706137,4.340238617,5.314129576,5.08486849,4.906224502,5.790162753,5.284353532,5.090454992,5.230884241,3.39751283,4.751350162,6.323341248,4.419851007,4.664943216,4.156548996,3.851396783,4.936697312,4.753414974,4.809135745,4.504159257,4.932772517,4.221718303,4.36847162,4.489354775,5.184148602,4.284213667,4.256759334,4.048569056,0.503979164,4.28347055,0.330010961,0.04019476,0.236998072,0.204367348,1429,0.001470316,-0.038724445,0
970,970,5.508,112.05185,CREATININE,[M-H]-,,0.033,TRUE,,112.051,C4H7N3O,Alpha amino acids and derivatives,DDRJAANPRJIHGJ-UHFFFAOYSA-N,CN1CC(=O)N=C1N,430,TRUE,TRUE,TRUE,,FALSE,FALSE,,,76,,65.9,73.5,50,3.55,Cornell_Neg_S-38,112.05184:166228 113.05519:0 114.05855:314782,57.24836:7995 82.88748:8309 85.99969:7588 112.04228:12082 112.05183:93163 112.06074:10688,112.377,4.469703333,4.017138866,3.957983087,3.590499821,3.774713618,3.453620284,3.803187168,3.633268298,3.641086197,4.014664105,3.66566875,3.285214801,2.929135953,3.675140174,3.583547274,3.494960423,2.994888947,4.422331053,4.188141971,3.559275777,3.725457643,3.72235523,3.852719418,3.741460347,3.635221849,3.324043814,3.690103605,3.727937625,3.934680224,3.526346073,3.527319606,2.859085086,3.840802042,3.470091489,3.723452995,3.647294438,2.835181743,3.535118024,3.588381786,-0.259539645,3.835586478,-0.323507685,0.044541574,0.124799518,0.107616684,1603,0.001649347,-0.042892227,0
17364,17364,11.948,333.2077,"7-hydroxy-1,4a-dimethyl-9-oxo-7-propan-2-yl-2,3,4,4b,5,6,10,10a-octahydrophenanthrene-1-carboxylic acid",[M-H]-,,0.011,TRUE,4.733,333.20721,C20H30O4,Diterpenoids,UFEHYRPBLFGEJW-UHFFFAOYSA-N,O=C(O)C1(C)CCCC2(C)C3C(=CC(O)(CC3)C(C)C)C(=O)CC12,430,TRUE,TRUE,TRUE,,FALSE,FALSE,,,71.8,99.7,42.9,60.4,100,9.47,Cornell_Neg_S-31,333.2077:637824 334.21105:231719 335.21441:0,54.03562:7844 72.01874:9090 109.65571:9995 189.12904:12817 194.6313:8082 207.35597:9195 245.19014:10088 271.20737:29735 289.18045:23489 315.19449:18855 333.20786:85767,358.56467,2.723435869,3.286313758,2.720487136,3.153368068,3.596959204,3.34769905,2.680491352,3.204230108,3.815791728,4.616633815,3.327924357,3.463615011,3.49725841,3.479763082,3.303829361,3.878409219,3.362759887,3.57775143,4.719180146,3.77350646,3.513927801,3.569208038,3.923891333,3.217492682,3.784161001,3.72051114,3.916816808,3.539941588,3.650475968,3.404243729,3.206735594,3.171959013,3.656027746,3.999731725,3.749406894,3.972615683,3.749327146,3.11059531,3.886211551,0.310537547,3.314541009,0.321197338,0.046174395,0.150520944,0.129796693,1661,0.001709024,-0.044465372,0
3653,3653,4.619,147.04546,Trans-Cinnamic acid,[M-H]-,found in higher mz's MsMs_4996,0.233,TRUE,3.952,147.0452,C9H8O2,Cinnamic acids,WBYWAXJHAXSJNI-VOTSOKGWSA-N,O=C(O)\C=C\c1ccccc1,430,TRUE,TRUE,TRUE,,FALSE,FALSE,,,83.7,100,78.4,84.6,50,50.51,Cornell_Neg_S-29,147.04546:13750763 148.04881:1775519 149.05217:375941,42.30832:9374 45.43264:9580 59.01402:22023 61.55917:11292 85.02976:30133 103.05551:306096 115.00362:12825 115.02104:10023 129.01933:27407 147.03056:45193 147.04541:627821,152.89748,3.506490388,3.583242239,3.76760118,3.091125939,3.057955741,2.566783856,3.890748095,3.085752388,3.363103326,4.443591518,3.985961899,4.743084519,4.103067875,3.688816339,3.854184706,3.792918414,3.679525849,3.395798412,3.265023469,3.363423824,4.32859364,3.856187846,3.399927141,3.726934311,3.598287011,4.634612823,3.495928682,3.668609115,3.864712715,3.219570018,3.88819208,3.457397551,3.3462486,4.590440557,3.684943626,3.83377916,3.145899188,3.973873351,3.694778942,0.33266128,3.435639467,0.319541159,0.047374356,0.16217615,0.13984717,1713,0.001762527,-0.045611829,0
13001,13001,15.782,270.20804,N-Dodecanoyl-N-methylglycine,[M-H]-,,0.056,TRUE,19.716,270.20749,C15H29NO3,N-acyl-alpha amino acids,BACYUWVYYTXETD-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)N(C)CC(O)=O,430,TRUE,TRUE,TRUE,,FALSE,FALSE,,,90.5,99.9,79.9,90.2,100,45.64,Cornell_Neg_S-04,270.2081:850999 271.21145:136701 272.21481:0,58.69213:9876 88.04056:491431 98.27527:7819 100.2861:7998 108.34275:8551 158.87758:10504 165.99194:19248 223.99692:15501 226.21759:70887 270.21042:106557,291.20041,4.231729407,4.356284061,3.874580763,3.994463927,4.027215278,4.610063663,5.330672447,5.921264198,6.270659275,6.364936124,5.255286515,5.214304618,5.075037553,5.683132627,4.319210156,4.122396114,5.356217665,4.584540404,5.367909154,4.468073791,4.748222788,5.271452425,4.353839324,5.439574169,6.055517276,5.479469495,6.550494415,5.560700908,5.907421842,6.510896593,5.614695307,5.479171345,5.710884111,6.074248526,6.594251907,6.61856622,6.21817353,5.43117392,5.756713301,0.578419155,4.898186914,0.317141224,0.049157669,0.284361453,0.245209573,1785,0.001836609,-0.04732106,0
6944,6944,1.624,191.01994,CITRATE,[M-H]-,similar chromatogram in higher mz_7048; similar chromatogram in higher mz_22229; similar chromatogram in higher mz_26106,0.789,TRUE,,191.019,C6H8O7,Tricarboxylic acids and derivatives,KRKNYBCHXYNGOX-UHFFFAOYSA-N,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,430,TRUE,TRUE,TRUE,,FALSE,FALSE,,,93.1,,92.2,93.1,87.5,863.36,Cornell_Neg_S-09,191.0199:47899388 192.02325:4285728 193.02661:780193,57.03465:472299 62:18960 67.0191:50919 85.02963:2499884 87.00888:3776115 101.0248:123416 103.04026:36127 111.00896:11116877 129.01956:1094337 129.36763:20407 130.99878:282801 144.86707:71185 147.02994:117165 154.99928:104106 158.15543:23065 171.4771:22109 173.00958:437707 191.02003:2713744,201.80228,4.612882311,3.614548029,3.991923963,3.796087856,5.044679143,4.786936503,3.755349139,3.808962155,3.834759904,3.173493341,3.945600509,3.950540644,4.092190869,2.710929273,3.041831534,4.334676355,3.488466309,4.137869111,3.66273622,4.105097899,4.577387012,4.545603844,3.908182164,3.570692699,3.545166987,3.24482153,3.338170211,3.273850433,3.381514815,2.909818083,3.783404364,3.201090163,3.787583317,3.465631967,3.835208564,3.743770003,3.785708936,3.797114242,3.555877804,-0.361943757,4.041962235,-0.316704925,0.049487595,0.178210704,0.15367403,1807,0.001859245,-0.04762835,0
